StudyID,RefID,Author,Year,Predator,Field or Mesocosm,lifestage,effect_size
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,BenthicRR,0.32999999999999996
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,BenthicRR,0.5700000000000001
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,BenthicRR,0
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,BenthicRR,0.9400000000000001
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,BenthicRR,0
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,BenthicRR,0.74
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,BenthicRR,2
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,BenthicRR,0.58
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,BenthicRR,3.14
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,BenthicRR,0.6
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,BenthicRR,0
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,BenthicRR,4.14
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,BenthicRR,0
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,BenthicRR,0
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Pungitius Pungitius and Salvelinus fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,1.1800000000000002
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,1.44
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,2.34
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.6
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.21000000000000002
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.61
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.7899999999999999
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.07
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,1
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,1.27
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.23
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,2.17
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.8
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.58
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.52
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,1.24
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.6599999999999999
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.77
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.39
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.5
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.61
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.46
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.32999999999999996
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.4
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.9400000000000001
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,1.33
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.39
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.65
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.73
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.17
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.75
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.06
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.64
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.2
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,BenthicRR,0.64
22,NA,"Reice, S.R. and Edwards, R.L.",1986,Salvelinus Fontinalis,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.01
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.27
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.9
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,2.8
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.22
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.06
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.5
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.09
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.16
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.12000000000000001
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,3
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.44
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,1.7
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.32999999999999996
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,1.58
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,1.44
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.6699999999999999
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.27
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.01
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.05
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.02
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.28
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.03
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.11
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.08
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,1.6700000000000002
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.11
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.06
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.15000000000000002
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,2
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,BenthicRR,0.17
23,NA,K. L. Pope and E. C. Hannelly,2013,Primarily Brook Trout and Rainbow Trout,F,EmergenceRR,NA
24,NA,"M. Konishi, S. Nakano and T. Iwata",2001,Rainbow Trout and Freshwater Sculpin,F,BenthicRR,0.43000000000000005
24,NA,"M. Konishi, S. Nakano and T. Iwata",2001,Rainbow Trout and Freshwater Sculpin,F,EmergenceRR,NA
24,NA,"M. Konishi, S. Nakano and T. Iwata",2001,Rainbow Trout and Freshwater Sculpin,F,BenthicRR,1.06
24,NA,"M. Konishi, S. Nakano and T. Iwata",2001,Rainbow Trout and Freshwater Sculpin,F,EmergenceRR,NA
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,BenthicRR,0.02
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,EmergenceRR,NA
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,BenthicRR,0.1
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,EmergenceRR,NA
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,BenthicRR,0.24000000000000002
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,EmergenceRR,NA
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,BenthicRR,0.05
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,EmergenceRR,NA
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,BenthicRR,8.11
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,EmergenceRR,NA
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,BenthicRR,0.55
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,EmergenceRR,NA
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,BenthicRR,0.2
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,EmergenceRR,NA
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,BenthicRR,0.42000000000000004
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,EmergenceRR,NA
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,BenthicRR,0.58
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,EmergenceRR,NA
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,BenthicRR,0.39
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,EmergenceRR,NA
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,BenthicRR,0.51
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,EmergenceRR,NA
25,NA,"R. A. Knapp, K. R. Matthews and O. Sarnelle",2001,"Trout (golden trout, rainbow trout, brook trout, and brown trout)",F,BenthicRR,2.06
